incident_id,category,sub_category,priority,created_at,resolved_at,assigned_group,description,user_department
INC-000125,Almacenamiento,Espacio lleno,P2,2026-01-22 08:44:34,2026-01-23 00:51:12,Aplicaciones N2,Almacenamiento: Espacio lleno. Prioridad P2. Usuario de Marketing reporta problema. Atendido por Aplicaciones N2.,Marketing
INC-000126,Correo,Adjuntos,P1,2026-01-27 02:00:34,2026-01-27 08:20:58,Soporte en Sitio N1,Correo: Adjuntos. Prioridad P1. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos
INC-000127,Base de datos,Bloqueos,P2,2025-09-26 11:21:34,2025-09-27 06:27:27,Soporte en Sitio N1,Base de datos: Bloqueos. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Soporte en Sitio N1.,Ventas
INC-000128,Base de datos,Backup,P3,2026-02-07 03:46:34,2026-02-08 05:35:10,Soporte en Sitio N1,Base de datos: Backup. Prioridad P3. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística
INC-000129,Impresoras,Conectividad,P3,2025-09-04 08:04:34,2025-09-06 22:45:40,Infraestructura N3,Impresoras: Conectividad. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística
INC-000130,Impresoras,Conectividad,P3,2025-09-07 02:45:34,2025-09-08 19:30:34,Sistemas N2,Impresoras: Conectividad. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-000131,Red,VPN,P3,2025-12-13 07:43:34,2025-12-14 17:54:53,Service Desk N1,Red: VPN. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Service Desk N1.,Operaciones
INC-000132,Almacenamiento,RAID,P3,2026-01-24 12:33:34,2026-01-26 02:57:17,Redes N2,Almacenamiento: RAID. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Redes N2.,Atención a Clientes
INC-000133,Aplicaciones,Actualización,P3,2025-11-08 04:44:34,2025-11-09 05:40:42,Base de Datos N2,Aplicaciones: Actualización. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-000134,Aplicaciones,Errores 500,P3,2026-02-08 06:20:34,2026-02-10 06:04:08,Base de Datos N2,Aplicaciones: Errores 500. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-000135,Impresoras,Atasco,P3,2025-11-03 03:22:34,2025-11-05 04:52:21,Infraestructura N3,Impresoras: Atasco. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Infraestructura N3.,Finanzas
INC-000136,Aplicaciones,Actualización,P4,2025-11-27 23:14:34,2025-11-30 23:52:07,Service Desk N1,Aplicaciones: Actualización. Prioridad P4. Usuario de Logística reporta problema. Atendido por Service Desk N1.,Logística
INC-000137,Virtualización,Host saturado,P3,2025-08-28 02:19:34,2025-08-29 05:56:12,Infraestructura N3,Virtualización: Host saturado. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística
INC-000138,Virtualización,Migración,P3,2026-02-09 06:09:34,2026-02-10 20:57:01,Sistemas N2,Virtualización: Migración. Prioridad P3. Usuario de Logística reporta problema. Atendido por Sistemas N2.,Logística
INC-000139,Red,Lentitud,P4,2026-01-02 23:37:34,2026-01-05 12:25:29,Redes N2,Red: Lentitud. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing
INC-000140,Impresoras,Atasco,P3,2025-12-11 00:43:34,2025-12-12 15:14:30,Aplicaciones N2,Impresoras: Atasco. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas
INC-000141,Hardware,Memoria,P3,2025-11-29 12:32:34,2025-12-01 02:07:34,Sistemas N2,Hardware: Memoria. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Sistemas N2.,Marketing
INC-000142,Almacenamiento,Rendimiento,P3,2025-11-21 03:00:34,2025-11-22 23:01:24,Infraestructura N3,Almacenamiento: Rendimiento. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Infraestructura N3.,Operaciones
INC-000143,Virtualización,Migración,P3,2025-11-29 05:01:34,2025-12-02 00:22:02,Soporte en Sitio N1,Virtualización: Migración. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Soporte en Sitio N1.,Marketing
INC-000144,Virtualización,Host saturado,P3,2025-10-30 12:39:34,2025-10-31 21:18:27,Service Desk N1,Virtualización: Host saturado. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Service Desk N1.,Marketing
INC-000145,Almacenamiento,Rendimiento,P3,2025-11-11 04:37:34,2025-11-12 20:56:13,Infraestructura N3,Almacenamiento: Rendimiento. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística
INC-000146,Virtualización,Snapshots,P2,2025-10-02 10:17:34,2025-10-02 18:01:53,Infraestructura N3,Virtualización: Snapshots. Prioridad P2. Usuario de TI reporta problema. Atendido por Infraestructura N3.,TI
INC-000147,Impresoras,Sin tinta,P3,2025-11-04 10:32:34,2025-11-05 23:14:30,Seguridad N2,Impresoras: Sin tinta. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas
INC-000148,Impresoras,Controlador,P3,2025-08-24 01:34:34,2025-08-25 06:55:58,Redes N2,Impresoras: Controlador. Prioridad P3. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística
INC-000149,Seguridad,Antivirus,P3,2025-12-27 06:02:34,2025-12-29 11:12:28,Infraestructura N3,Seguridad: Antivirus. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Infraestructura N3.,Finanzas
INC-000150,Hardware,Memoria,P3,2025-12-13 11:18:34,2025-12-15 22:43:58,Redes N2,Hardware: Memoria. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Redes N2.,Finanzas
INC-000151,Seguridad,Accesos,P3,2026-02-03 12:36:34,2026-02-06 04:52:57,Soporte en Sitio N1,Seguridad: Accesos. Prioridad P3. Usuario de TI reporta problema. Atendido por Soporte en Sitio N1.,TI
INC-000152,Impresoras,Conectividad,P4,2026-01-20 00:17:34,2026-01-24 15:11:51,Infraestructura N3,Impresoras: Conectividad. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas
INC-000153,Base de datos,Bloqueos,P2,2025-09-09 11:42:34,2025-09-09 23:48:41,Soporte en Sitio N1,Base de datos: Bloqueos. Prioridad P2. Usuario de Atención a Clientes reporta problema. Atendido por Soporte en Sitio N1.,Atención a Clientes
INC-000154,Aplicaciones,Actualización,P3,2025-08-21 23:22:34,2025-08-23 13:19:58,Redes N2,Aplicaciones: Actualización. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing
INC-000155,Red,VPN,P3,2025-12-03 01:17:34,2025-12-04 09:18:05,Base de Datos N2,Red: VPN. Prioridad P3. Usuario de TI reporta problema. Atendido por Base de Datos N2.,TI
INC-000156,Virtualización,Snapshots,P3,2025-09-28 00:41:34,2025-09-29 18:44:01,Redes N2,Virtualización: Snapshots. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Redes N2.,Operaciones
INC-000157,Impresoras,Sin tinta,P3,2025-10-13 06:42:34,2025-10-14 01:26:22,Infraestructura N3,Impresoras: Sin tinta. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Infraestructura N3.,Operaciones
INC-000158,Base de datos,Backup,P4,2025-12-12 03:45:34,2025-12-17 17:55:53,Sistemas N2,Base de datos: Backup. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-000159,Virtualización,Migración,P3,2025-11-11 08:21:34,2025-11-12 11:43:41,Soporte en Sitio N1,Virtualización: Migración. Prioridad P3. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística
INC-000160,Impresoras,Conectividad,P3,2025-10-04 05:56:34,2025-10-05 17:04:58,Infraestructura N3,Impresoras: Conectividad. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Infraestructura N3.,Marketing
INC-000161,Almacenamiento,Espacio lleno,P4,2026-01-08 04:38:34,2026-01-12 07:47:12,Aplicaciones N2,Almacenamiento: Espacio lleno. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Aplicaciones N2.,Atención a Clientes
INC-000162,Base de datos,Tiempos de consulta,P3,2025-10-23 23:38:34,2025-10-26 02:18:37,Service Desk N1,Base de datos: Tiempos de consulta. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Service Desk N1.,Atención a Clientes
INC-000163,Red,WiFi,P3,2026-01-17 11:24:34,2026-01-19 00:49:28,Sistemas N2,Red: WiFi. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Sistemas N2.,Recursos Humanos
INC-000164,Correo,Spam,P2,2026-01-22 00:59:34,2026-01-22 13:55:19,Sistemas N2,Correo: Spam. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Sistemas N2.,Operaciones
INC-000165,Red,VPN,P3,2026-01-10 04:48:34,2026-01-11 17:32:29,Infraestructura N3,Red: VPN. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas
INC-000166,Hardware,Laptop,P2,2025-11-29 01:14:34,2025-11-29 09:32:04,Sistemas N2,Hardware: Laptop. Prioridad P2. Usuario de TI reporta problema. Atendido por Sistemas N2.,TI
INC-000167,Hardware,Disco,P2,2025-10-19 12:32:34,2025-10-20 05:05:58,Sistemas N2,Hardware: Disco. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Sistemas N2.,Operaciones
INC-000168,Base de datos,Tiempos de consulta,P2,2025-09-03 01:50:34,2025-09-03 16:36:41,Soporte en Sitio N1,Base de datos: Tiempos de consulta. Prioridad P2. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística
INC-000169,Correo,Adjuntos,P3,2025-11-23 23:18:34,2025-11-25 06:57:54,Base de Datos N2,Correo: Adjuntos. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Base de Datos N2.,Finanzas
INC-000170,Virtualización,VM caída,P4,2026-02-03 10:45:34,2026-02-08 04:47:20,Infraestructura N3,Virtualización: VM caída. Prioridad P4. Usuario de TI reporta problema. Atendido por Infraestructura N3.,TI
INC-000171,Base de datos,Backup,P3,2026-02-03 02:32:34,2026-02-04 21:29:07,Base de Datos N2,Base de datos: Backup. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Base de Datos N2.,Finanzas
INC-000172,Red,VPN,P2,2026-01-24 12:31:34,2026-01-25 05:01:26,Aplicaciones N2,Red: VPN. Prioridad P2. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas
INC-000173,Base de datos,Backup,P2,2025-08-25 23:21:34,2025-08-26 11:35:36,Soporte en Sitio N1,Base de datos: Backup. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones
INC-000174,Almacenamiento,Espacio lleno,P4,2025-12-30 01:26:34,2026-01-03 23:51:19,Soporte en Sitio N1,Almacenamiento: Espacio lleno. Prioridad P4. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos
INC-000175,Almacenamiento,RAID,P3,2025-11-29 09:08:34,2025-11-30 21:50:43,Seguridad N2,Almacenamiento: RAID. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Seguridad N2.,Operaciones
INC-000176,Almacenamiento,NFS,P3,2026-02-07 04:15:34,2026-02-10 02:02:21,Sistemas N2,Almacenamiento: NFS. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-000177,Almacenamiento,NFS,P3,2025-09-09 09:25:34,2025-09-11 00:46:52,Aplicaciones N2,Almacenamiento: NFS. Prioridad P3. Usuario de TI reporta problema. Atendido por Aplicaciones N2.,TI
INC-000178,Virtualización,Host saturado,P3,2025-10-24 02:09:34,2025-10-26 08:08:40,Service Desk N1,Virtualización: Host saturado. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Service Desk N1.,Atención a Clientes
INC-000179,Almacenamiento,Espacio lleno,P4,2025-08-27 11:23:34,2025-09-01 17:16:00,Aplicaciones N2,Almacenamiento: Espacio lleno. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Aplicaciones N2.,Ventas
INC-000180,Correo,Spam,P3,2026-01-03 02:39:34,2026-01-05 00:16:18,Aplicaciones N2,Correo: Spam. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas
INC-000181,Correo,Spam,P3,2026-01-13 23:19:34,2026-01-14 16:33:29,Base de Datos N2,Correo: Spam. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones
INC-000182,Hardware,Desktop,P3,2025-09-12 09:57:34,2025-09-13 06:02:36,Sistemas N2,Hardware: Desktop. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Sistemas N2.,Operaciones
INC-000183,Red,Lentitud,P4,2025-10-14 08:22:34,2025-10-16 03:32:06,Service Desk N1,Red: Lentitud. Prioridad P4. Usuario de TI reporta problema. Atendido por Service Desk N1.,TI
INC-000184,Red,Lentitud,P2,2025-09-16 10:28:34,2025-09-16 19:20:04,Sistemas N2,Red: Lentitud. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-000185,Virtualización,VM caída,P3,2025-12-07 11:25:34,2025-12-08 19:29:52,Soporte en Sitio N1,Virtualización: VM caída. Prioridad P3. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística
INC-000186,Virtualización,VM caída,P3,2026-01-18 23:48:34,2026-01-20 20:37:03,Infraestructura N3,Virtualización: VM caída. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Infraestructura N3.,Recursos Humanos
INC-000187,Virtualización,Host saturado,P3,2025-08-30 06:56:34,2025-08-31 22:48:47,Infraestructura N3,Virtualización: Host saturado. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas
INC-000188,Impresoras,Controlador,P4,2025-12-06 00:59:34,2025-12-10 05:02:41,Soporte en Sitio N1,Impresoras: Controlador. Prioridad P4. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística
INC-000189,Aplicaciones,Tiempo de respuesta,P3,2025-09-16 03:41:34,2025-09-17 05:06:16,Redes N2,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Redes N2.,Finanzas
INC-000190,Virtualización,Host saturado,P3,2025-12-09 07:40:34,2025-12-11 20:45:55,Seguridad N2,Virtualización: Host saturado. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Seguridad N2.,Marketing
INC-000191,Impresoras,Atasco,P3,2025-12-03 06:58:34,2025-12-05 08:16:15,Soporte en Sitio N1,Impresoras: Atasco. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos
INC-000192,Correo,Adjuntos,P4,2025-11-25 05:48:34,2025-11-28 07:49:14,Base de Datos N2,Correo: Adjuntos. Prioridad P4. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística
INC-000193,Aplicaciones,Tiempo de respuesta,P3,2026-02-01 03:25:34,2026-02-03 02:09:31,Seguridad N2,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de TI reporta problema. Atendido por Seguridad N2.,TI
INC-000194,Hardware,Memoria,P3,2025-09-05 00:29:34,2025-09-07 04:48:23,Soporte en Sitio N1,Hardware: Memoria. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Soporte en Sitio N1.,Finanzas
INC-000195,Aplicaciones,Tiempo de respuesta,P4,2026-01-12 07:37:34,2026-01-15 02:38:20,Redes N2,Aplicaciones: Tiempo de respuesta. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Redes N2.,Ventas
INC-000196,Seguridad,Antivirus,P1,2026-02-01 11:29:34,2026-02-01 13:14:19,Seguridad N2,Seguridad: Antivirus. Prioridad P1. Usuario de TI reporta problema. Atendido por Seguridad N2.,TI
INC-000197,Red,VPN,P3,2025-09-10 08:34:34,2025-09-11 03:22:13,Sistemas N2,Red: VPN. Prioridad P3. Usuario de TI reporta problema. Atendido por Sistemas N2.,TI
INC-000198,Correo,Spam,P3,2025-09-11 04:56:34,2025-09-13 08:57:54,Infraestructura N3,Correo: Spam. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Infraestructura N3.,Recursos Humanos
INC-000199,Virtualización,Host saturado,P3,2026-01-08 02:53:34,2026-01-09 08:39:33,Soporte en Sitio N1,Virtualización: Host saturado. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Soporte en Sitio N1.,Marketing
INC-000200,Impresoras,Atasco,P3,2025-09-30 03:46:34,2025-10-02 03:17:09,Sistemas N2,Impresoras: Atasco. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-000201,Base de datos,Tiempos de consulta,P4,2025-09-30 12:11:34,2025-10-05 00:06:19,Base de Datos N2,Base de datos: Tiempos de consulta. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Base de Datos N2.,Ventas
INC-000202,Impresoras,Atasco,P3,2025-09-07 10:35:34,2025-09-08 16:50:14,Redes N2,Impresoras: Atasco. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Redes N2.,Ventas
INC-000203,Correo,Adjuntos,P3,2025-11-10 01:25:34,2025-11-11 04:07:39,Seguridad N2,Correo: Adjuntos. Prioridad P3. Usuario de Logística reporta problema. Atendido por Seguridad N2.,Logística
INC-000204,Base de datos,Tiempos de consulta,P3,2025-09-23 01:50:34,2025-09-24 07:56:24,Soporte en Sitio N1,Base de datos: Tiempos de consulta. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Soporte en Sitio N1.,Ventas
INC-000205,Red,Caída de red,P3,2026-01-31 05:33:34,2026-02-01 06:40:18,Sistemas N2,Red: Caída de red. Prioridad P3. Usuario de Logística reporta problema. Atendido por Sistemas N2.,Logística
INC-000206,Almacenamiento,NFS,P3,2025-12-24 00:24:34,2025-12-25 18:46:14,Sistemas N2,Almacenamiento: NFS. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Sistemas N2.,Recursos Humanos
INC-000207,Impresoras,Atasco,P3,2025-12-27 09:21:34,2025-12-28 23:25:30,Sistemas N2,Impresoras: Atasco. Prioridad P3. Usuario de Logística reporta problema. Atendido por Sistemas N2.,Logística
INC-000208,Red,Lentitud,P3,2025-08-16 02:21:34,2025-08-17 17:41:57,Seguridad N2,Red: Lentitud. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas
INC-000209,Correo,Spam,P3,2025-11-06 00:02:34,2025-11-07 12:27:13,Sistemas N2,Correo: Spam. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Sistemas N2.,Marketing
INC-000210,Almacenamiento,NFS,P2,2025-11-20 07:47:34,2025-11-21 02:49:26,Redes N2,Almacenamiento: NFS. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Redes N2.,Operaciones
INC-000211,Correo,Retraso,P3,2025-08-25 05:03:34,2025-08-26 17:07:04,Soporte en Sitio N1,Correo: Retraso. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Soporte en Sitio N1.,Atención a Clientes
INC-000212,Almacenamiento,Espacio lleno,P3,2026-01-08 05:47:34,2026-01-09 21:36:23,Base de Datos N2,Almacenamiento: Espacio lleno. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-000213,Impresoras,Conectividad,P3,2025-08-20 04:12:34,2025-08-21 11:50:21,Soporte en Sitio N1,Impresoras: Conectividad. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Soporte en Sitio N1.,Atención a Clientes
INC-000214,Almacenamiento,RAID,P4,2025-09-11 02:29:34,2025-09-15 02:30:03,Soporte en Sitio N1,Almacenamiento: RAID. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Soporte en Sitio N1.,Atención a Clientes
INC-000215,Impresoras,Atasco,P3,2025-11-09 02:23:34,2025-11-11 01:07:00,Seguridad N2,Impresoras: Atasco. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Seguridad N2.,Marketing
INC-000216,Hardware,Laptop,P2,2025-11-12 04:48:34,2025-11-12 20:02:53,Soporte en Sitio N1,Hardware: Laptop. Prioridad P2. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos
